timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
17380000,16.160696,16.18477,-1.0,-1.0,-1.0,0.0,0.99307734,1.000941,nan,4,4.0461926,4.0461926,4.0461926,4.0461926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17580000,16.153364,16.179718,-1.0,-1.0,-1.0,0.0,0.9907804,1.0012536,nan,4,4.0449295,4.0449295,4.0449295,4.0449295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17780000,16.14603,16.174263,-1.0,-1.0,-1.0,0.0,0.98830086,1.0015913,nan,4,4.0435658,4.0435658,4.0435658,4.0435658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17980000,16.138699,16.168457,-1.0,-1.0,-1.0,0.0,0.98566204,1.001951,nan,4,4.0421143,4.0421143,4.0421143,4.0421143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18180000,16.131365,16.162378,-1.0,-1.0,-1.0,0.0,0.9828988,1.0023278,nan,4,4.0405946,4.0405946,4.0405946,4.0405946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18380000,16.124033,16.156076,-1.0,-1.0,-1.0,0.0,0.9800344,1.0027188,nan,4,4.039019,4.039019,4.039019,4.039019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18580000,16.1167,16.149586,-1.0,-1.0,-1.0,0.0,0.9770842,1.0031217,nan,4,4.0373964,4.0373964,4.0373964,4.0373964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18780000,16.109367,16.142942,-1.0,-1.0,-1.0,0.0,0.9740644,1.0035346,nan,4,4.0357356,4.0357356,4.0357356,4.0357356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18980000,16.102034,16.136175,-1.0,-1.0,-1.0,0.0,0.97098833,1.0039555,nan,4,4.034044,4.034044,4.034044,4.034044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19180000,16.094702,16.129307,-1.0,-1.0,-1.0,0.0,0.9678665,1.004383,nan,4,4.0323267,4.0323267,4.0323267,4.0323267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19380000,16.087368,16.122353,-1.0,-1.0,-1.0,0.0,0.9647055,1.0048162,nan,4,4.030588,4.030588,4.030588,4.030588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19580000,16.080036,16.11533,-1.0,-1.0,-1.0,0.0,0.9615131,1.005254,nan,4,4.0288324,4.0288324,4.0288324,4.0288324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19780000,16.072702,16.108252,-1.0,-1.0,-1.0,0.0,0.9582959,1.0056958,nan,4,4.027063,4.027063,4.027063,4.027063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19980000,16.06537,16.10113,-1.0,-1.0,-1.0,0.0,0.95505863,1.0061406,nan,4,4.0252824,4.0252824,4.0252824,4.0252824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20180000,16.058037,16.093967,-1.0,-1.0,-1.0,0.0,0.95180327,1.0065883,nan,4,4.023492,4.023492,4.023492,4.023492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20380000,16.050705,16.086773,-1.0,-1.0,-1.0,0.0,0.94853264,1.0070386,nan,4,4.021693,4.021693,4.021693,4.021693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20580000,16.043371,16.079556,-1.0,-1.0,-1.0,0.0,0.945252,1.0074906,nan,4,4.019889,4.019889,4.019889,4.019889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20780000,16.03604,16.072315,-1.0,-1.0,-1.0,0.0,0.94196135,1.0079445,nan,4,4.018079,4.018079,4.018079,4.018079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20980000,16.028706,16.065062,-1.0,-1.0,-1.0,0.0,0.938664,1.0083995,nan,4,4.0162654,4.0162654,4.0162654,4.0162654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21180000,16.021374,16.057793,-1.0,-1.0,-1.0,0.0,0.93536,1.008856,nan,4,4.014448,4.014448,4.014448,4.014448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21380000,16.01404,16.050507,-1.0,-1.0,-1.0,0.0,0.9320479,1.009314,nan,4,4.0126266,4.0126266,4.0126266,4.0126266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21580000,16.006708,16.04322,-1.0,-1.0,-1.0,0.0,0.92873627,1.0097724,nan,4,4.010805,4.010805,4.010805,4.010805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21780000,15.999375,16.035921,-1.0,-1.0,-1.0,0.0,0.92541844,1.010232,nan,4,4.0089803,4.0089803,4.0089803,4.0089803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21980000,15.992043,16.028616,-1.0,-1.0,-1.0,0.0,0.92209774,1.0106925,nan,4,4.007154,4.007154,4.007154,4.007154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22180000,15.98471,16.02131,-1.0,-1.0,-1.0,0.0,0.9187775,1.0111532,nan,4,4.0053277,4.0053277,4.0053277,4.0053277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22380000,15.977377,16.013988,-1.0,-1.0,-1.0,0.0,0.9154492,1.0116156,nan,4,4.003497,4.003497,4.003497,4.003497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22580000,15.970044,16.006664,-1.0,-1.0,-1.0,0.0,0.9121199,1.0120785,nan,4,4.001666,4.001666,4.001666,4.001666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22780000,15.962711,15.999341,-1.0,-1.0,-1.0,0.0,0.9087911,1.0125418,nan,4,3.9998353,3.9998353,3.9998353,3.9998353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22980000,15.955379,15.992026,-1.0,-1.0,-1.0,0.0,0.90546614,1.0130049,nan,4,3.9980066,3.9980066,3.9980066,3.9980066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23180000,15.948046,15.984704,-1.0,-1.0,-1.0,0.0,0.9021378,1.013469,nan,4,3.996176,3.996176,3.996176,3.996176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23380000,15.940713,15.97738,-1.0,-1.0,-1.0,0.0,0.89880854,1.0139335,nan,4,3.994345,3.994345,3.994345,3.994345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23580000,15.93338,15.970054,-1.0,-1.0,-1.0,0.0,0.8954788,1.0143987,nan,4,3.9925134,3.9925134,3.9925134,3.9925134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23780000,15.926047,15.962721,-1.0,-1.0,-1.0,0.0,0.8921457,1.0148647,nan,4,3.9906802,3.9906802,3.9906802,3.9906802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23980000,15.918715,15.955388,-1.0,-1.0,-1.0,0.0,0.8888126,1.015331,nan,4,3.988847,3.988847,3.988847,3.988847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24180000,15.911382,15.948055,-1.0,-1.0,-1.0,0.0,0.8854795,1.0157979,nan,4,3.9870138,3.9870138,3.9870138,3.9870138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24380000,15.904049,15.940722,-1.0,-1.0,-1.0,0.0,0.8821464,1.0162652,nan,4,3.9851806,3.9851806,3.9851806,3.9851806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24580000,15.896716,15.93339,-1.0,-1.0,-1.0,0.0,0.8788133,1.0167328,nan,4,3.9833474,3.9833474,3.9833474,3.9833474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24780000,15.889383,15.926057,-1.0,-1.0,-1.0,0.0,0.87548023,1.017201,nan,4,3.9815142,3.9815142,3.9815142,3.9815142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24980000,15.8820505,15.918724,-1.0,-1.0,-1.0,0.0,0.87214714,1.0176696,nan,4,3.979681,3.979681,3.979681,3.979681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25180000,15.874718,15.911391,-1.0,-1.0,-1.0,0.0,0.86881405,1.0181385,nan,4,3.9778478,3.9778478,3.9778478,3.9778478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25380000,15.867385,15.904058,-1.0,-1.0,-1.0,0.0,0.86548096,1.018608,nan,4,3.9760146,3.9760146,3.9760146,3.9760146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25580000,15.860052,15.896726,-1.0,-1.0,-1.0,0.0,0.86214787,1.0190778,nan,4,3.9741814,3.9741814,3.9741814,3.9741814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25780000,15.852719,15.889393,-1.0,-1.0,-1.0,0.0,0.8588148,1.0195482,nan,4,3.9723482,3.9723482,3.9723482,3.9723482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25980000,15.8453865,15.88206,-1.0,-1.0,-1.0,0.0,0.8554817,1.0200188,nan,4,3.970515,3.970515,3.970515,3.970515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26180000,15.838054,15.874727,-1.0,-1.0,-1.0,0.0,0.8521486,1.02049,nan,4,3.9686818,3.9686818,3.9686818,3.9686818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26380000,15.830721,15.867394,-1.0,-1.0,-1.0,0.0,0.8488155,1.0209616,nan,4,3.9668486,3.9668486,3.9668486,3.9668486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26580000,15.823388,15.860062,-1.0,-1.0,-1.0,0.0,0.8454824,1.0214337,nan,4,3.9650154,3.9650154,3.9650154,3.9650154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26780000,15.816055,15.852729,-1.0,-1.0,-1.0,0.0,0.8421493,1.0219061,nan,4,3.9631822,3.9631822,3.9631822,3.9631822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26980000,15.8087225,15.845396,-1.0,-1.0,-1.0,0.0,0.8388162,1.022379,nan,4,3.961349,3.961349,3.961349,3.961349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27180000,15.80139,15.838063,-1.0,-1.0,-1.0,0.0,0.83548313,1.0228524,nan,4,3.9595158,3.9595158,3.9595158,3.9595158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27380000,15.794057,15.83073,-1.0,-1.0,-1.0,0.0,0.83215004,1.0233262,nan,4,3.9576826,3.9576826,3.9576826,3.9576826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27580000,15.786724,15.823398,-1.0,-1.0,-1.0,0.0,0.82881695,1.0238004,nan,4,3.9558494,3.9558494,3.9558494,3.9558494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27780000,15.779391,15.816065,-1.0,-1.0,-1.0,0.0,0.82548386,1.0242751,nan,4,3.9540162,3.9540162,3.9540162,3.9540162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27980000,15.7720585,15.808732,-1.0,-1.0,-1.0,0.0,0.82215077,1.0247501,nan,4,3.952183,3.952183,3.952183,3.952183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28180000,15.764726,15.801399,-1.0,-1.0,-1.0,0.0,0.8188177,1.0252258,nan,4,3.9503498,3.9503498,3.9503498,3.9503498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28380000,15.757393,15.794066,-1.0,-1.0,-1.0,0.0,0.8154846,1.0257016,nan,4,3.9485166,3.9485166,3.9485166,3.9485166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28580000,15.75006,15.786734,-1.0,-1.0,-1.0,0.0,0.8121515,1.0261781,nan,4,3.9466834,3.9466834,3.9466834,3.9466834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28780000,15.742727,15.779401,-1.0,-1.0,-1.0,0.0,0.8088184,1.026655,nan,4,3.9448502,3.9448502,3.9448502,3.9448502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28980000,15.7353945,15.772068,-1.0,-1.0,-1.0,0.0,0.8054853,1.0271323,nan,4,3.943017,3.943017,3.943017,3.943017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29180000,15.728062,15.764735,-1.0,-1.0,-1.0,0.0,0.8021522,1.0276101,nan,4,3.9411838,3.9411838,3.9411838,3.9411838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29380000,15.720729,15.757402,-1.0,-1.0,-1.0,0.0,0.7988191,1.0280883,nan,4,3.9393506,3.9393506,3.9393506,3.9393506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29580000,15.713396,15.75007,-1.0,-1.0,-1.0,0.0,0.79548603,1.028567,nan,4,3.9375174,3.9375174,3.9375174,3.9375174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29780000,15.706063,15.742737,-1.0,-1.0,-1.0,0.0,0.79215294,1.029046,nan,4,3.9356842,3.9356842,3.9356842,3.9356842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29980000,15.69873,15.735404,-1.0,-1.0,-1.0,0.0,0.78881985,1.0295255,nan,4,3.933851,3.933851,3.933851,3.933851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30180000,15.691398,15.728071,-1.0,-1.0,-1.0,0.0,0.78548676,1.0300056,nan,4,3.9320178,3.9320178,3.9320178,3.9320178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30380000,15.684065,15.720738,-1.0,-1.0,-1.0,0.0,0.78215367,1.030486,nan,4,3.9301846,3.9301846,3.9301846,3.9301846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30580000,15.676732,15.713406,-1.0,-1.0,-1.0,0.0,0.7788206,1.0309669,nan,4,3.9283514,3.9283514,3.9283514,3.9283514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30780000,15.669399,15.706073,-1.0,-1.0,-1.0,0.0,0.7754875,1.0314482,nan,4,3.9265182,3.9265182,3.9265182,3.9265182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30980000,15.662066,15.69874,-1.0,-1.0,-1.0,0.0,0.7721544,1.03193,nan,4,3.924685,3.924685,3.924685,3.924685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31180000,15.654734,15.691407,-1.0,-1.0,-1.0,0.0,0.7688213,1.0324123,nan,4,3.9228518,3.9228518,3.9228518,3.9228518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31380000,15.647401,15.684074,-1.0,-1.0,-1.0,0.0,0.7654882,1.032895,nan,4,3.9210186,3.9210186,3.9210186,3.9210186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31580000,15.640068,15.676742,-1.0,-1.0,-1.0,0.0,0.7621551,1.033378,nan,4,3.9191854,3.9191854,3.9191854,3.9191854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31780000,15.632735,15.669409,-1.0,-1.0,-1.0,0.0,0.758822,1.0338616,nan,4,3.9173522,3.9173522,3.9173522,3.9173522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31980000,15.625402,15.662076,-1.0,-1.0,-1.0,0.0,0.75548893,1.0343457,nan,4,3.915519,3.915519,3.915519,3.915519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32180000,15.61807,15.654743,-1.0,-1.0,-1.0,0.0,0.75215584,1.0348302,nan,4,3.9136858,3.9136858,3.9136858,3.9136858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32380000,15.610737,15.64741,-1.0,-1.0,-1.0,0.0,0.74882275,1.0353152,nan,4,3.9118526,3.9118526,3.9118526,3.9118526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32580000,15.603404,15.640078,-1.0,-1.0,-1.0,0.0,0.74548966,1.0358006,nan,4,3.9100194,3.9100194,3.9100194,3.9100194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32780000,15.596071,15.632745,-1.0,-1.0,-1.0,0.0,0.74215657,1.0362864,nan,4,3.9081862,3.9081862,3.9081862,3.9081862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32980000,15.588738,15.625412,-1.0,-1.0,-1.0,0.0,0.7388235,1.0367727,nan,4,3.906353,3.906353,3.906353,3.906353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33180000,15.581406,15.618079,-1.0,-1.0,-1.0,0.0,0.7354904,1.0372595,nan,4,3.9045198,3.9045198,3.9045198,3.9045198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
