timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
38836000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39340000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39844000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40348000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40852000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41356000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41860000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42364000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42868000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43372000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
43876000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44380000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
44884000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45388000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
45892000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46396000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
46900000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
47404000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
47908000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
48412000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
48916000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
49420000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
49924000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
50428000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
50932000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
51436000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
51940000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
52444000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
52948000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
53452000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
53956000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
54460000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
54964000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
55468000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
55972000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56476000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56980000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57484000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57988000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58492000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58996000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
59500000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60004000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60508000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61012000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61516000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62020000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62524000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63028000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63532000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
64036000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
64540000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
65044000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
65548000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
66052000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
66556000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
67060000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
67564000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
68068000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
68572000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
69076000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
69580000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
70084000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
70588000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
71092000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
71596000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
72100000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
72604000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
